type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62
JapS-AQ4_bon_000030,0.2617182,0.27728915,0.28637525,0.2928427,0.2991013,0.256392,0.25313485,0.2502529,0.24733578,0.24343954,0.23594409,0.23154894,0.22756054,0.23335052,0.22253929,0.21665412,0.21231422,0.22597449,0.21100435,0.20103754,0.19297709,0.40389663,0.37087,0.33647537,0.30667236,0.2835059,0.30505973,0.273942,0.2541615,0.23853377,0.3113828,0.27884647,0.26002705,0.24330536,0.3233053,0.29662943,0.27965355,0.26610297,0.34029192,0.3240816,0.31272894,0.3027582,1.275484e-07,-0.0056270678,-0.008387164,-0.011671599,-0.014869078,0.0010743275,-0.0012470871,-0.004173578,-0.0065306346,9.450489e-05,-0.0008880906,-0.0029447821,-0.004847639,-0.0022579068,-0.0046101846,-0.0068156105,-0.008542196,-0.0055042394,-0.008843548,-0.01026832,-0.010982636
JapS-AQ4_bon_000031,0.26030603,0.27613539,0.2858659,0.29249197,0.29828888,0.25649846,0.25281146,0.24964273,0.24667703,0.24365082,0.23591585,0.23153457,0.22774172,0.23353705,0.22225669,0.21609196,0.21159655,0.22604115,0.21152772,0.20171988,0.19370824,0.40128303,0.36951077,0.33705872,0.30842677,0.28544408,0.3048396,0.27369043,0.25405785,0.23863158,0.3110986,0.27851894,0.25930396,0.2427131,0.32295954,0.29647025,0.27956447,0.26654556,0.33951244,0.32334244,0.3117691,0.30155548,1.4243108e-07,-0.005490026,-0.0084258625,-0.011833627,-0.015084525,0.0011427389,-0.0012011969,-0.004052214,-0.006304341,0.00020115232,-0.00086512615,-0.0028461586,-0.0046522305,-0.0021146254,-0.0045723375,-0.006626298,-0.008147361,-0.0052865306,-0.008502366,-0.009778906,-0.010385871
JapS-AQ4_bon_000032,0.2736314,0.2882028,0.29583436,0.2991525,0.30274573,0.26553103,0.25983822,0.25637925,0.2529553,0.25281376,0.24324605,0.2383008,0.23374295,0.24299797,0.23080494,0.22405884,0.2186719,0.23611178,0.22219962,0.21341588,0.2063012,0.40915814,0.3744842,0.33756733,0.30664462,0.28180122,0.30999526,0.2764178,0.2558973,0.23862214,0.31610876,0.28186622,0.26069477,0.24304134,0.32771397,0.29867345,0.27941728,0.26421997,0.34369034,0.32313615,0.3088857,0.29686022,1.08255605e-07,-0.0052257986,-0.007265807,-0.009617817,-0.01185507,0.00036394724,-0.0025372712,-0.0059650997,-0.008655425,-0.00055541046,-0.0024762084,-0.0057278546,-0.008420813,-0.0026194737,-0.0052745305,-0.008300955,-0.010567154,-0.0054108477,-0.008536283,-0.010100244,-0.010947025
JapS-AQ4_bon_000033,0.2725503,0.28763098,0.29564545,0.29908493,0.30252373,0.2656372,0.25946245,0.2552426,0.25153157,0.25289607,0.24316776,0.23780015,0.23309134,0.24312407,0.23087479,0.22424212,0.21893445,0.23600966,0.22264619,0.21411298,0.20719804,0.4090569,0.37503862,0.33887714,0.30844587,0.28347594,0.31120843,0.2778352,0.25689423,0.23934986,0.31765658,0.2838329,0.26172212,0.24274322,0.32908937,0.3009772,0.28141466,0.26556277,0.3441616,0.3238945,0.30958605,0.2970246,1.4113162e-07,-0.0061031547,-0.008625382,-0.011264967,-0.013677623,0.00010433445,-0.0032021427,-0.006753528,-0.009443802,-0.0004848646,-0.0030489345,-0.00647882,-0.009074898,-0.0024005426,-0.005893917,-0.009078494,-0.01111755,-0.005124017,-0.008877174,-0.010685296,-0.011535639
JapS-AQ4_bon_000034,0.28729814,0.3014616,0.30777314,0.3095415,0.31106162,0.27968538,0.27328807,0.27089235,0.26974976,0.26859045,0.2605737,0.25858706,0.2591285,0.259701,0.25138846,0.25049233,0.25228864,0.25238192,0.24537852,0.24469921,0.24683365,0.41273397,0.37637192,0.3422965,0.31404045,0.28900295,0.3162003,0.28448573,0.26681998,0.25125068,0.32089323,0.2898003,0.27068424,0.25382796,0.32967475,0.3015079,0.28261754,0.26644307,0.34209847,0.31848463,0.30176243,0.28705508,1.1233159e-07,-0.0015585495,-2.9214327e-05,0.0006608927,0.0017362407,0.013719734,0.015555257,0.0140211405,0.012598379,0.012875938,0.016189879,0.013803303,0.011382616,0.010581254,0.012798836,0.010746072,0.008663463,0.007627422,0.009376731,0.009933103,0.010091933
JapS-AQ4_bon_000035,0.30270815,0.31618157,0.3226765,0.32420424,0.32441068,0.2975564,0.291835,0.2960131,0.30185136,0.28967068,0.28298396,0.2907107,0.29975152,0.28094336,0.27692267,0.2868707,0.2957606,0.2720875,0.27092895,0.27966955,0.28809968,0.41723844,0.3795097,0.3476539,0.3194956,0.2956094,0.32274127,0.29383194,0.2836037,0.2804931,0.3264417,0.29357642,0.28592798,0.2897021,0.33407593,0.30351433,0.30457273,0.31689245,0.34606475,0.32144314,0.3198114,0.32730684,5.576155e-08,-0.0005557003,-0.00043502616,-0.0024910069,-0.00451286,0.013027051,0.009646099,0.0045558224,0.0015126131,0.010391049,0.0060251597,-0.00034667316,-0.0038702183,0.006313047,0.00053998147,-0.0036768692,-0.004871858,0.0019396974,-0.002610878,-0.0040411917,-0.0038162698
JapS-AQ4_bon_000036,0.3054859,0.32104066,0.329418,0.33182597,0.33102527,0.30780637,0.30441314,0.30909717,0.31352192,0.30022806,0.2956207,0.3043887,0.3116014,0.29146048,0.2893362,0.299611,0.3065553,0.2824601,0.28261027,0.29131746,0.29798302,0.41742358,0.37941527,0.3498593,0.3224631,0.29885715,0.32761556,0.3020254,0.2959098,0.29698086,0.3300445,0.29930535,0.29882267,0.30953562,0.33580953,0.3068398,0.31402925,0.3313194,0.3455075,0.32141137,0.32465732,0.33754995,2.413884e-08,-4.2329444e-05,0.0004040454,-0.0016170733,-0.0035618984,0.014775495,0.011335659,0.00615211,0.0031592944,0.011718979,0.0062328344,-0.0005860482,-0.0037502937,0.007189322,0.00027407354,-0.003750304,-0.004071474,0.0024739825,-0.0026688918,-0.003689199,-0.0027610955
JapS-AQ4_bon_000037,0.31332508,0.32947573,0.33817545,0.34140563,0.33884117,0.32094106,0.31950936,0.3264555,0.33199188,0.31298438,0.31272757,0.3225246,0.32804742,0.30337942,0.3058856,0.3152956,0.3186751,0.29292843,0.29757848,0.30592725,0.3091863,0.42189702,0.38814592,0.35655802,0.32795098,0.30292583,0.33437917,0.31186366,0.311661,0.31815654,0.3363601,0.30897188,0.31751415,0.333312,0.34096563,0.31543586,0.3314422,0.35155016,0.34950966,0.32629794,0.33848238,0.35666615,2.626651e-09,0.00010476911,0.00076126336,-0.00096883066,-0.0025668105,0.012909983,0.008288502,0.0029763153,0.00024876263,0.009867191,0.003439814,-0.0025980654,-0.0048848423,0.0053731636,-0.0023737364,-0.0048391237,-0.0038233767,0.0007763141,-0.0047296197,-0.004423871,-0.0023277937
JapS-AQ4_bon_000038,0.31823772,0.33392233,0.3421134,0.34424976,0.3399887,0.3245194,0.32414567,0.33078614,0.33597717,0.3168725,0.31722528,0.3261495,0.3313158,0.30802524,0.31051254,0.31922382,0.32262164,0.29821694,0.3025759,0.30986246,0.31266645,0.41562918,0.3827917,0.352833,0.32581002,0.30308565,0.3334844,0.3127168,0.31722894,0.32789794,0.3359248,0.3096848,0.321307,0.33946034,0.34056365,0.3164094,0.3334444,0.35354453,0.34867302,0.32630163,0.3388642,0.35664082,2.284132e-08,-0.0012376066,-0.0008770509,-0.0026121114,-0.0042516654,0.01222137,0.006417169,5.0694147e-05,-0.0029768397,0.009863276,0.0023791404,-0.004371873,-0.0066275243,0.0059329355,-0.0023918762,-0.005089827,-0.0038135846,0.0017751653,-0.0038455094,-0.003518531,-0.0011719635
JapS-AQ4_bon_000039,0.32089722,0.3361559,0.34417543,0.3460063,0.34050795,0.3278866,0.32841805,0.33501586,0.33959183,0.32007155,0.32091117,0.32967538,0.33415347,0.31089893,0.3141828,0.32255465,0.32517594,0.30068716,0.30604267,0.31301457,0.31501216,0.41300848,0.38356614,0.35311124,0.32473177,0.3030713,0.33420518,0.31339023,0.3194266,0.33052146,0.33573127,0.31019923,0.32249948,0.33979997,0.33952612,0.3163767,0.33480698,0.35458803,0.34675458,0.32517755,0.33916104,0.3570387,1.4205768e-08,-0.0012113245,-0.00062279886,-0.001900943,-0.00305877,0.011151671,0.005833628,0.0002981752,-0.002235486,0.008975611,0.002201349,-0.0036792718,-0.005530935,0.0053168293,-0.0027910373,-0.0050809514,-0.0036563985,0.0015102581,-0.00421678,-0.0038056239,-0.0014745477
JapS-AQ4_bon_000040,0.32249296,0.3372457,0.34576315,0.34732717,0.3406088,0.33054104,0.33112544,0.33723998,0.3413316,0.32281443,0.32414418,0.33184803,0.33540034,0.31378776,0.3169642,0.32441965,0.32656652,0.30353394,0.30808812,0.31473172,0.31672132,0.41136506,0.3830646,0.35362837,0.32589638,0.3061336,0.33382654,0.3145792,0.3222595,0.33449742,0.33525833,0.31156218,0.3257622,0.34406558,0.3389598,0.3179301,0.33628964,0.35549915,0.34610415,0.32530263,0.33863792,0.35558853,1.8506364e-09,-0.0021961927,-0.0022958624,-0.0039659715,-0.005487616,0.009378281,0.003623145,-0.0020721916,-0.004609349,0.0077417013,0.0009296998,-0.0047129984,-0.0063545103,0.0046389718,-0.0030337793,-0.0048458837,-0.003163622,0.0012993404,-0.0036812392,-0.002730338,-7.275436e-05
JapS-AQ4_bon_000041,0.325394,0.33913454,0.34706527,0.3486412,0.34117997,0.33156705,0.33184725,0.33840224,0.34281474,0.32423156,0.3255674,0.3334668,0.33697605,0.3155452,0.31882623,0.32635078,0.32844135,0.30562538,0.31044716,0.31681693,0.3184715,0.4095543,0.38174656,0.35343242,0.32613704,0.30758432,0.3339196,0.31344807,0.32192525,0.33473438,0.33562243,0.31202474,0.3267862,0.34503347,0.3393351,0.31828842,0.33683273,0.35603684,0.34605494,0.32472873,0.33807454,0.35515735,9.063915e-09,-0.002020361,-0.0021532113,-0.003913713,-0.0055117523,0.0097373985,0.0040464206,-0.0015843173,-0.00401577,0.008033764,0.0014723194,-0.003984511,-0.005529809,0.004852353,-0.0025904116,-0.0042415764,-0.0024916027,0.0014242454,-0.0033592673,-0.0022615227,0.0004718284
JapS-AQ4_bon_000042,0.32533577,0.340013,0.3483999,0.35038957,0.34259748,0.3336781,0.33447415,0.34057498,0.34405035,0.32631186,0.32787833,0.3354171,0.338163,0.31733438,0.32113895,0.32850215,0.3298607,0.30681387,0.3120485,0.3187874,0.3204557,0.40858147,0.38270548,0.3546012,0.32686877,0.3093922,0.33507866,0.31485072,0.3241276,0.33823568,0.33561108,0.3121925,0.3279341,0.34676087,0.3382938,0.31739622,0.33603644,0.35521153,0.34407362,0.32261515,0.33597684,0.35314694,-9.018545e-09,-0.0017894829,-0.001718924,-0.003304059,-0.0046617673,0.010173055,0.004647676,-0.00068403926,-0.0028348812,0.008456699,0.0020442868,-0.0031966793,-0.0045244917,0.0052248077,-0.0022646177,-0.004030791,-0.0023151382,0.0018153124,-0.0029924875,-0.0020072297,0.0006471562
JapS-AQ4_bon_000043,0.32539755,0.33955112,0.34831724,0.35000005,0.34238523,0.33305284,0.33307722,0.33955508,0.34371012,0.32557303,0.32702646,0.334756,0.33764753,0.31683934,0.32005823,0.3276753,0.32954127,0.30661544,0.3114549,0.3182453,0.3200389,0.40747148,0.38277584,0.35429564,0.32673824,0.30845806,0.3335261,0.31331313,0.32163075,0.33471966,0.33446297,0.31101996,0.32644162,0.34450394,0.33736968,0.31587967,0.3341741,0.35304803,0.34319076,0.32168233,0.33493263,0.3519915,4.003342e-09,-0.0025928584,-0.0030822547,-0.004905767,-0.006525783,0.0075850477,0.001466272,-0.0039490764,-0.006130199,0.006202319,-0.0005011953,-0.005350188,-0.0065017804,0.0033581776,-0.004301386,-0.0055748234,-0.0035929722,0.00025553364,-0.0049570547,-0.003967702,-0.0012561888
JapS-AQ4_bon_000044,0.32346335,0.33816886,0.3468987,0.34836227,0.341587,0.33167526,0.33095574,0.3373432,0.34183025,0.32419762,0.32504866,0.33305565,0.33642375,0.3156537,0.31823662,0.32616928,0.32854986,0.30572715,0.30990496,0.31666407,0.3187704,0.40571305,0.3807494,0.35234675,0.32494804,0.30584544,0.33251524,0.3122164,0.3183699,0.33032474,0.33314306,0.30916062,0.32358333,0.3416822,0.3357428,0.31388196,0.3312292,0.35022715,0.34139118,0.32001778,0.33290645,0.35008428,7.651132e-09,-0.0018780584,-0.0017617045,-0.0031842936,-0.0044486737,0.009527383,0.0039606695,-0.0013776083,-0.0036168864,0.007868924,0.0012742986,-0.0039292546,-0.0052430937,0.0047408817,-0.0029260828,-0.0046734996,-0.002931634,0.0014096447,-0.003917141,-0.0032697003,-0.0007585255
JapS-AQ4_bon_000045,0.31809592,0.3340714,0.34341016,0.3452383,0.33892238,0.32810584,0.32832018,0.33460027,0.33869526,0.3200705,0.32139197,0.3296752,0.3332755,0.3111863,0.3143111,0.3221422,0.32440257,0.30097228,0.30566922,0.31256104,0.31472135,0.4024366,0.37736365,0.34853402,0.32106635,0.30130458,0.32916522,0.30862626,0.31479073,0.3272856,0.3298608,0.30529547,0.31920367,0.33731332,0.33266604,0.3105866,0.3274259,0.3460048,0.33857805,0.31765068,0.3308728,0.34822908,2.0947512e-08,-0.0025076005,-0.0028202217,-0.0044629625,-0.0059891124,0.0076703886,0.001581623,-0.003961875,-0.0062274784,0.0063168737,-0.00045317342,-0.00561457,-0.0069268662,0.003530056,-0.0041608857,-0.005863948,-0.004165592,0.0005152781,-0.00491979,-0.0042764344,-0.0017691529
JapS-AQ4_bon_000046,0.32020354,0.33489835,0.34393972,0.3454794,0.33815858,0.3283192,0.32888117,0.3348192,0.33903828,0.32042578,0.32226092,0.32980502,0.33321863,0.31130606,0.3148928,0.32240152,0.32480884,0.3006872,0.30602175,0.3127685,0.31497908,0.40192348,0.37799588,0.3487293,0.32050148,0.30135906,0.32809106,0.30757067,0.3144305,0.32675704,0.32885578,0.30464357,0.3191153,0.33705026,0.33187336,0.30964613,0.32774395,0.34685546,0.33769533,0.31670994,0.32994032,0.34679654,1.958053e-08,-0.003350139,-0.0038160647,-0.005492551,-0.0070225033,0.007316319,0.001159699,-0.004369802,-0.0067181108,0.0063483994,-0.00068494416,-0.0058594914,-0.007211777,0.0038574655,-0.00420457,-0.0058671786,-0.0040960643,0.0010526665,-0.004536616,-0.004002168,-0.0016208868
JapS-AQ4_bon_000047,0.3091536,0.32296902,0.3308549,0.33161032,0.32417887,0.31668082,0.3153627,0.32027122,0.3246609,0.30827647,0.30754533,0.31453764,0.31934646,0.29960647,0.29954678,0.30726254,0.31180838,0.2904376,0.29106018,0.29711762,0.30081475,0.39150518,0.36434096,0.33373734,0.30664614,0.28821746,0.3149188,0.29583344,0.30291146,0.31403628,0.31717232,0.2943314,0.30687144,0.3227918,0.32245138,0.30113688,0.31440026,0.3306573,0.33081657,0.31173524,0.32130432,0.33555788,2.9549469e-08,-0.0029649676,-0.0030356469,-0.004211828,-0.0052540647,0.0079657715,0.002517676,-0.0029566023,-0.0054823393,0.0071424586,0.0010763507,-0.004314872,-0.0061528343,0.0049094795,-0.0014930958,-0.0038674814,-0.0031689093,0.0023579723,-0.0019991784,-0.0021231482,-0.0005689443
JapS-AQ4_bon_000048,0.30146736,0.31362346,0.31964383,0.3201941,0.31335762,0.3006124,0.29876804,0.3053396,0.3104547,0.29224086,0.288996,0.2985002,0.3047845,0.28376764,0.28067967,0.29084453,0.29692784,0.27517706,0.27456564,0.2821743,0.28742844,0.3861754,0.36043862,0.32772276,0.29998565,0.28138366,0.31303334,0.28880128,0.2836735,0.28660643,0.3172143,0.28697044,0.28695083,0.2972153,0.32371405,0.29527545,0.29891026,0.31099215,0.3330727,0.3110456,0.31219876,0.3208763,1.2450715e-07,-0.00436716,-0.005299407,-0.0067879073,-0.008186174,0.0036687106,-0.00104679,-0.00609109,-0.008982847,0.002994965,-0.0028176915,-0.008520432,-0.011370195,0.0011474714,-0.004931256,-0.007841784,-0.008287001,-0.0011288811,-0.0058001676,-0.006827147,-0.006538016
JapS-AQ4_bon_000049,0.2892962,0.3022303,0.30875507,0.30970943,0.30657595,0.28178647,0.2773855,0.2752247,0.27401614,0.27143723,0.26478627,0.26221943,0.26171634,0.26363537,0.25699973,0.25343752,0.25202715,0.2588971,0.25164738,0.24712858,0.24428517,0.37990737,0.35507917,0.3243782,0.29844803,0.27696228,0.30208614,0.2739007,0.2552854,0.23944315,0.30789497,0.28246632,0.26621217,0.25268507,0.3182386,0.29699865,0.28333274,0.27231145,0.33348203,0.32044795,0.31379607,0.30806518,1.8076427e-07,-0.00909682,-0.011862548,-0.01347915,-0.015024892,-0.0057056663,-0.0096301725,-0.01350932,-0.016391123,-0.0039517186,-0.0064972714,-0.010188802,-0.013356486,-0.0033765342,-0.0064978995,-0.010170895,-0.01301841,-0.0036876514,-0.007423907,-0.010018953,-0.011711722
JapS-AQ4_bon_000050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_bon_000051,0.6183512,0.6004903,0.5898994,0.58375674,0.57793784,0.61687636,0.61766,0.6190914,0.62136304,0.63181543,0.6398374,0.64589924,0.65190625,0.6434126,0.65637827,0.6643272,0.67099726,0.6522676,0.6669512,0.6763894,0.6850189,0.3820836,0.35327455,0.31864807,0.28967854,0.2659316,0.2793216,0.24180883,0.2198777,0.2016457,0.28268242,0.24456261,0.22147572,0.20391442,0.29389372,0.2652525,0.24677165,0.2308594,0.3112584,0.2939691,0.281871,0.27002585,1.13492916e-07,-0.006209394,-0.008562528,-0.010970561,-0.0131745655,0.0004770604,-0.0021969832,-0.0056115696,-0.008486111,-0.0009660558,-0.0027488538,-0.006458386,-0.009546734,-0.0039149234,-0.008059073,-0.012588207,-0.015770653,-0.007535193,-0.012024745,-0.014562057,-0.016233599
JapS-AQ4_bon_000052,0.6154163,0.59748274,0.5865106,0.5796754,0.57299477,0.6127432,0.6131046,0.61416584,0.6161489,0.62740153,0.63480604,0.64050794,0.6463563,0.6390086,0.6507488,0.6586672,0.6654983,0.6484043,0.6625765,0.6719822,0.6806365,0.38640624,0.35901037,0.32260814,0.29382306,0.27161813,0.28333747,0.2461853,0.22429493,0.20598862,0.2857848,0.24783573,0.22507086,0.20769686,0.2964964,0.26780805,0.2501943,0.23510328,0.31295395,0.29452148,0.28256547,0.27121064,1.2386342e-07,-0.006086553,-0.0077471863,-0.0093581565,-0.010714439,0.0010368786,-0.0011817978,-0.004195592,-0.006798789,1.1980406e-05,-0.0013814048,-0.0046801935,-0.007475403,-0.002507077,-0.0063998615,-0.010675585,-0.013634428,-0.005667415,-0.010039131,-0.012456058,-0.01401354
JapS-AQ4_bon_000053,0.6123111,0.5948383,0.5836139,0.57646435,0.5692979,0.60916066,0.6092649,0.6099733,0.6117357,0.62367415,0.63090676,0.6363309,0.64199317,0.6352587,0.6469871,0.6550149,0.6619421,0.64447874,0.6588701,0.6685236,0.67738754,0.38690692,0.36046866,0.32519966,0.297401,0.2758852,0.28564706,0.24878453,0.22703299,0.20888698,0.28780773,0.2501617,0.2276526,0.2102268,0.2981035,0.26954353,0.2523523,0.23758909,0.31406477,0.29596487,0.28421983,0.2732246,1.2510576e-07,-0.005490548,-0.0070977286,-0.008774684,-0.010230153,0.0010065702,-0.00093856326,-0.0035818329,-0.0059190975,-0.00028042396,-0.0013486731,-0.0043340335,-0.006957672,-0.0029407598,-0.006569989,-0.0106437225,-0.013522858,-0.0061839637,-0.010497096,-0.012895923,-0.01443209
JapS-AQ4_bon_000054,0.6094969,0.5922043,0.5809743,0.5738034,0.56630653,0.6064057,0.60627687,0.6068777,0.60863507,0.6208448,0.62801975,0.6333868,0.6390951,0.6322547,0.6442409,0.6524333,0.6596184,0.64127237,0.65578896,0.6656134,0.6746396,0.384255,0.35906816,0.32518882,0.2977907,0.27713373,0.28531227,0.24925235,0.22779024,0.20983048,0.28751874,0.2503671,0.22807491,0.21067248,0.29811895,0.26929763,0.251925,0.23703744,0.3144902,0.2961467,0.28422385,0.2730413,1.2694187e-07,-0.005735217,-0.0077254116,-0.009696383,-0.011538578,-2.1954354e-05,-0.002291783,-0.0051275813,-0.007649227,-0.0013633711,-0.0028274383,-0.0059850086,-0.00879788,-0.0040447544,-0.008013039,-0.012152854,-0.015152209,-0.007301907,-0.011988133,-0.014532661,-0.016220838
JapS-AQ4_bon_000055,0.6100724,0.5921784,0.58094954,0.57394063,0.56687963,0.6058587,0.6053077,0.60589767,0.60783553,0.6203831,0.6277507,0.63354033,0.63967043,0.6316986,0.64431596,0.65261185,0.6597451,0.6404519,0.655259,0.6652764,0.67444235,0.3822875,0.3571188,0.32487303,0.29814717,0.2773433,0.28480616,0.2489863,0.2278516,0.21034154,0.2864265,0.24914604,0.22673613,0.20983551,0.2965885,0.2675321,0.25003955,0.2354218,0.31261984,0.29454827,0.2825458,0.27126673,1.2997926e-07,-0.0051713395,-0.0070052003,-0.008999901,-0.010921622,0.0011665252,-0.0008168241,-0.0036296837,-0.006137414,-0.00050951773,-0.00170507,-0.004858787,-0.007682565,-0.0035580425,-0.0073760236,-0.011656366,-0.01477557,-0.0071425512,-0.011812947,-0.014406446,-0.0161341
JapS-AQ4_bon_000056,0.6095632,0.59196436,0.58100563,0.5738869,0.5666772,0.6061309,0.6055321,0.6061487,0.6081929,0.6206006,0.62799525,0.6337304,0.63982624,0.6318494,0.6445605,0.6525625,0.6593684,0.640381,0.65495086,0.66486037,0.67384416,0.3832411,0.3581168,0.3251307,0.29812643,0.27709737,0.2845516,0.24856089,0.22723629,0.20974377,0.28634202,0.24873632,0.22618207,0.20920229,0.29653075,0.26641253,0.24864808,0.23404573,0.3126496,0.29396698,0.2815002,0.2700838,1.3074421e-07,-0.0056515853,-0.007875913,-0.010121248,-0.0122891385,-6.2933206e-05,-0.0025714047,-0.0056586396,-0.008298035,-0.0016010448,-0.0032294306,-0.0065306528,-0.009385781,-0.004484541,-0.008595792,-0.01282237,-0.015830148,-0.007924371,-0.012859536,-0.015489801,-0.017146774
JapS-AQ4_bon_000057,0.6087984,0.59131896,0.5804016,0.57351816,0.56651694,0.6055813,0.6051897,0.6058441,0.60795534,0.6200857,0.6274936,0.6334052,0.6397291,0.631337,0.64389634,0.65213305,0.65923375,0.63996893,0.65438974,0.66431993,0.6733381,0.38350308,0.35869303,0.32544112,0.2979938,0.27709043,0.28468877,0.2483036,0.22675756,0.20910609,0.28662264,0.24874856,0.2259708,0.20889199,0.29703102,0.26701438,0.2491105,0.23445451,0.31323117,0.29392076,0.2813236,0.26983187,1.3077057e-07,-0.0057570646,-0.008007157,-0.010201173,-0.012305591,-0.00045928033,-0.0029757346,-0.006021967,-0.008652637,-0.0019311212,-0.003642498,-0.0069412994,-0.009810085,-0.004729727,-0.008842406,-0.013065969,-0.016092837,-0.008089443,-0.0129945,-0.015615826,-0.017296437
JapS-AQ4_bon_000058,0.60739565,0.59026617,0.5792983,0.5723882,0.5655568,0.6040994,0.6040863,0.6047144,0.60678107,0.6185754,0.62617975,0.63210857,0.638449,0.6297334,0.6423919,0.6507758,0.6579822,0.63824344,0.65263164,0.6624082,0.6713049,0.38591588,0.3607126,0.3267047,0.29889178,0.2778943,0.28663355,0.24964263,0.22758839,0.2090458,0.28819647,0.2500575,0.226782,0.20887539,0.29812717,0.2682587,0.25004417,0.2349382,0.3137228,0.29408535,0.2810738,0.2691945,1.320842e-07,-0.0062279827,-0.0086061675,-0.010810255,-0.012884839,-0.001284671,-0.0041730194,-0.007401551,-0.0101526175,-0.0025592872,-0.0046399985,-0.008094785,-0.011071816,-0.0051710145,-0.00932521,-0.013519513,-0.016548427,-0.008410563,-0.013181308,-0.015769295,-0.017470025
JapS-AQ4_bon_000059,0.60591155,0.58849186,0.5773332,0.57043463,0.56394035,0.60177094,0.60174114,0.6020928,0.6038546,0.61615366,0.6236327,0.6291098,0.634922,0.627255,0.63961494,0.6476848,0.6546623,0.63563275,0.64938664,0.65861493,0.6669842,0.3886312,0.36391363,0.32918283,0.3002567,0.27758884,0.28992715,0.2516252,0.22846171,0.20843703,0.29063872,0.25161427,0.22686061,0.20678222,0.29988062,0.26855102,0.24839446,0.23100063,0.3147015,0.2930456,0.27887154,0.26587635,1.3210888e-07,-0.0071896086,-0.01022489,-0.012832874,-0.015256803,-0.0033345248,-0.0072932895,-0.011070233,-0.014136381,-0.004383784,-0.0076345415,-0.011568121,-0.014771717,-0.0067641702,-0.0117851235,-0.016111596,-0.019095587,-0.009795737,-0.015025372,-0.017558515,-0.019156639
JapS-AQ4_bon_000060,0.60548145,0.587828,0.57681274,0.57018083,0.5638884,0.6018169,0.6017928,0.6022059,0.60399383,0.61616206,0.6243732,0.63016224,0.63613826,0.62708056,0.6394783,0.64768517,0.6547949,0.6351544,0.6492261,0.65874493,0.6673085,0.38671356,0.36253217,0.32910135,0.30080006,0.278346,0.2888743,0.25060302,0.228095,0.20849553,0.28991947,0.25108165,0.22691895,0.20738283,0.29919624,0.2679277,0.24829818,0.231747,0.31397048,0.29296815,0.2791395,0.26671514,1.3994442e-07,-0.007041451,-0.010051346,-0.012702818,-0.0152181005,-0.0030447822,-0.0068994584,-0.010663103,-0.013665947,-0.0040446073,-0.006873806,-0.010654629,-0.013795571,-0.0063874368,-0.011138059,-0.01540258,-0.018372577,-0.009377816,-0.014508447,-0.017014008,-0.018576246
JapS-AQ4_bon_000061,0.6036376,0.58628774,0.57501537,0.568382,0.56329936,0.5990947,0.5987056,0.5983575,0.5992071,0.6130353,0.6196278,0.6233916,0.6271409,0.62416095,0.6346516,0.6407143,0.64578015,0.63281786,0.64451796,0.65208924,0.65876013,0.39059883,0.36588526,0.33114362,0.30231524,0.2776874,0.29365498,0.25483727,0.23064241,0.2094872,0.29414272,0.25478476,0.22796169,0.20534685,0.30230418,0.2687509,0.24583864,0.22535187,0.31553888,0.29056618,0.27353308,0.2576351,1.14292455e-07,-0.007530471,-0.01075733,-0.013503056,-0.015961772,-0.0035928297,-0.008402201,-0.0128430175,-0.0162066,-0.004591871,-0.008459975,-0.012826862,-0.016215762,-0.0069884756,-0.012220302,-0.016299067,-0.01897701,-0.010096437,-0.015109233,-0.01719169,-0.018406764
JapS-AQ4_bon_000062,0.6008705,0.58172303,0.56918746,0.56362724,0.5605619,0.58977914,0.58636504,0.5839611,0.5819566,0.60172427,0.60227776,0.6004936,0.59868383,0.61253345,0.6153603,0.6144399,0.61242586,0.62262464,0.6265477,0.62640107,0.62481916,0.38572013,0.3619452,0.33002803,0.30043525,0.2751091,0.29716098,0.26475114,0.24557203,0.22902262,0.29420185,0.2597827,0.23818508,0.22055246,0.29677346,0.264433,0.24400699,0.22685215,0.3044051,0.27949676,0.26181227,0.24629761,1.48622785e-08,-0.0037815715,-0.0042416267,-0.0052952957,-0.0058871005,0.0075390753,0.0059390194,0.002589693,-0.0001399837,0.006465054,0.006130962,0.0032193256,0.00054787524,0.0037791943,0.0028978474,0.0012450712,-0.00031134894,0.00023962442,-0.0005975614,-0.00088868145,-0.0012492547
