type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
JapS-AQ4_tsuntsun_000076,0.022329953,0.019984446,-0.0032151602,0.0059719086,0.004033014,0.0034574494,0.022779323,0.00022022054,-0.030077334,0.013363276,0.01596541,-0.03073642,0.0050948523,0.025474608,0.0126269385,0.01609037,-0.020445894,0.024297882,0.026997212,0.013113897,0.015132841,-0.027121399,0.02055468,0.028291684,0.030951358,-0.014638629,-0.024259094,0.0075195655,-0.014291141,0.014534101,-0.017390095,-0.02703904
JapS-AQ4_tsuntsun_000077,-0.015367176,0.026057076,0.015235443,-0.0110117905,-0.026257873,-0.003488917,0.022822477,-0.025976762,-0.019176412,-0.0054609887,-0.02094717,0.02390173,-0.009243187,0.030468415,-0.008764025,-0.018711574,-0.0009378381,0.0012870431,0.031192228,-0.030953292,0.019845694,-0.017217007,-0.024228219,-0.011352234,-0.012850877,-0.023763698,-0.028467342,0.011795249,0.0046236664,0.008763738,-0.027527727,0.010353971
JapS-AQ4_tsuntsun_000078,0.011830464,-0.01968401,-0.006980341,0.029762413,0.025378197,0.028426766,0.0057082847,0.019908354,-0.0014846288,-0.0044156834,-0.028417815,0.0016294271,0.007142093,0.02937406,-0.0020644292,0.0024286695,-0.023692809,0.006960109,0.030615278,-0.0059062093,0.017335199,0.028665915,-0.0305532,0.014783677,0.02048213,-0.02549567,0.005961396,-0.021921128,0.0011928603,-0.017815024,0.0038415268,0.027622059
JapS-AQ4_tsuntsun_000079,-0.031250186,-0.0046914555,-0.013440032,-0.018153511,0.029033279,0.021332482,0.019676818,0.007214336,-0.00844228,-0.0130194,-0.0153560545,-0.013221865,0.021067068,-0.011245847,0.023593003,0.020105604,0.0026743978,0.0027231472,-0.006827244,0.022887897,-0.026932448,-0.020678142,0.041383225,0.019462876,-0.0052070622,0.029280568,-0.024206458,-0.008634309,0.019295132,0.025336822,0.010788256,-0.014944018
JapS-AQ4_tsuntsun_000080,0.011702219,0.0330885,0.010177398,0.012710237,-0.013510298,0.010014291,-0.03059176,0.000638494,0.014429997,0.019972045,-0.027523572,-0.032788962,-0.024762118,0.015176747,-0.009302555,-0.021912966,0.03442698,-0.023325829,-0.023273291,0.02230597,-0.017949712,-0.029318336,0.035612885,0.034885056,-0.008873862,-0.02877136,-0.00032545402,0.008179857,-0.017009495,0.0109540615,-0.011255029,0.0073546157
JapS-AQ4_tsuntsun_000081,-0.029863816,-0.022819545,-0.014270138,0.014376096,-0.0015503429,-0.0052442513,0.020726852,0.023256913,0.0036079586,-0.02226894,0.025552604,0.022126336,-0.014778074,-0.02545033,0.015683021,-0.024201069,0.002223771,0.018935803,0.010455102,-0.025996327,-0.023026217,-0.008496616,0.0055238716,-0.014407065,-0.0044275224,0.030711167,0.008701604,-0.02751597,0.0018387847,-0.0022817105,0.008942828,0.014379267
JapS-AQ4_tsuntsun_000082,-0.026617266,0.004246779,-0.005692903,0.018584635,-0.024524186,-0.0026326254,0.02247196,-0.009672761,-0.015278775,-0.020811476,-0.006971769,0.0005812533,0.0193435,-0.010112163,-0.008482888,0.030499384,-0.018235683,0.010283984,-0.013898063,0.0034115687,0.011852287,0.0021854006,-0.0059762746,-0.02336755,-0.006764684,0.00033881515,0.020853214,-0.028014876,0.030013729,0.030756988,-0.028894361,0.016578134
JapS-AQ4_tsuntsun_000083,0.00029141718,0.028467113,0.03042284,-0.0070407693,0.027825713,-0.014204116,0.018975308,0.017320238,0.0020495895,0.03073594,0.019251946,0.012396048,-0.02719641,0.0034671398,0.011328859,0.0047754277,-0.000657983,-0.012460415,-0.010329226,0.021376716,0.011667721,-0.027000992,0.0015333218,-0.002716834,-0.009969571,0.025540194,-0.02259312,-0.0099995015,0.019530721,0.03270599,-0.019546155,0.00027207905
JapS-AQ4_tsuntsun_000084,0.017642345,-0.0016808435,0.024750777,0.024441969,0.00083028525,-0.016607344,0.0054446943,0.013757851,-0.009904794,0.028780475,-0.015712582,0.014164526,0.02608246,0.020778265,-0.026040874,-0.0007611178,-0.016636595,0.006974902,0.028833676,-0.020504389,-0.015055846,-0.004214123,0.008591607,0.014268789,-0.028860476,-0.0074414015,-0.016990695,0.0021873787,0.019630544,0.0233632,0.023175415,-0.00697295
JapS-AQ4_tsuntsun_000085,0.0052312645,0.03621595,0.02277027,0.02173399,0.01176435,0.020010613,0.02032219,-0.0030386946,0.021486089,0.026345912,-0.023621969,0.0033183307,-0.0075913123,-0.009917439,0.0011019919,0.033874862,0.00019996599,-0.03643689,-0.006008482,0.01028877,-0.025363548,0.018128106,0.011176946,0.030730208,0.020366909,-0.018420583,-0.025910763,-0.02402738,-0.018758634,-0.01357022,-0.023066372,0.0028974118
JapS-AQ4_tsuntsun_000086,0.024822002,-0.017076625,-0.015375662,-0.013170781,0.019128814,0.006306627,0.006184646,-0.0037779207,0.012656273,0.018318407,0.00079274824,-0.032076854,-0.023924699,-0.009199255,-0.008937467,-0.014386526,-0.0046957945,-0.0326458,-0.02056686,0.018359704,0.010825803,-0.009929463,0.008563273,-0.016637942,-0.024549672,-0.026216479,-0.0152676925,-0.0095814755,-0.009767403,-0.01824854,0.026675858,0.020376952
JapS-AQ4_tsuntsun_000087,0.0248627,-0.01913063,-0.008600067,0.027938511,-0.0077168266,0.019513551,-0.0155300535,0.03130951,0.021170098,-0.005256237,-0.0021734268,-0.021117631,-0.025124537,0.006152676,-0.028349444,0.018858787,-0.016935322,-0.02082214,0.0012054009,0.0045041647,-0.013317341,-0.026802406,0.0077839643,0.0025957746,-0.006761396,0.009903824,0.0059274165,0.025505342,-0.0061968337,0.01979011,-0.015843134,-0.0008886035
JapS-AQ4_yurayura_000000,-0.025753569,-0.008392051,-0.013839986,-0.004454378,-0.018645853,-0.0006662719,0.010835398,-0.0074723363,0.025322005,-0.0016378649,-0.017056577,0.009164214,0.010460377,0.012615219,0.013450086,-0.024520628,-0.018755164,-0.015526034,-0.02784244,0.019835845,-0.022844732,0.020143725,0.017310336,0.017199345,-0.029606137,-0.023231082,0.024375837,-0.0012124777,-0.017029949,0.00087636337,-0.023530815,0.008569524
JapS-AQ4_yurayura_000001,-0.0062866434,-0.012817975,-0.01710257,0.011515204,-0.030968454,0.019571029,0.022021517,0.0054069236,0.007234074,-0.0073984005,0.02144552,-0.022713099,0.0015073158,0.025670476,0.026587915,0.019936882,0.029336367,0.0016453415,0.015376337,0.030065987,0.02195061,0.017770886,-0.015871175,0.020719286,0.02429742,-0.025487471,0.020548172,0.0070270896,-0.02338555,-0.0004253462,-0.014962189,0.0091498755
JapS-AQ4_yurayura_000002,-0.02210904,-0.029963717,0.027167264,0.020313159,-0.026536997,0.02684205,0.00625569,-0.019471321,0.019324012,0.017316822,-0.029091485,-0.004214257,-0.013828289,-0.01571881,0.002288241,0.0128061585,-0.00065628067,-0.023535058,0.024012312,0.02937609,0.01977681,-0.012076303,0.016544338,-0.0036721528,-0.004046675,-0.0059876367,0.006876368,0.002553191,0.027169116,0.001883816,0.028686725,0.026943356
JapS-AQ4_yurayura_000003,-0.02558808,0.0067665614,-0.021888856,-0.021605968,-0.0068641454,0.020202748,0.015592422,-0.014955841,-0.02773074,0.015804715,-0.0034326203,-0.0154300295,0.023958463,-0.017560583,-0.023794767,-0.011719383,-0.004311949,0.02519127,-0.006222762,0.02168388,-0.0116002,0.016872581,-0.0009682588,-0.007794492,-0.012551554,0.0021845102,-0.03022433,0.008946791,0.020020101,-0.019029554,0.023671858,-0.022220809
JapS-AQ4_yurayura_000004,-0.015531,-0.0053275228,-0.02517483,0.02446517,0.019615319,0.00871031,-0.013983894,0.009559281,0.02273373,-0.009574141,0.01352068,-0.008262873,-0.012758665,0.0062076934,-0.018373009,-0.011107873,-0.015036814,0.012552306,0.024157744,-0.01792651,-0.012553256,-0.013786305,-0.019143742,0.013858963,0.019201204,-0.013952829,-0.013059329,0.00014776364,0.013825651,-0.0012789555,0.012080271,-0.022348806
JapS-AQ4_yurayura_000005,0.013040487,0.013197437,-0.017381273,0.021360114,0.010057442,-0.024874657,0.029179193,-0.012283314,-0.02446457,0.0015754588,-0.004073765,-0.0039637797,-0.008281957,0.0147868395,-0.01654531,0.016751911,-0.006224707,-0.029802497,-0.02744614,0.008227337,-0.030193042,0.01180825,0.007283546,-0.029240545,0.016802076,-0.0100476,-0.02997708,0.026466891,0.0137831345,0.012604881,-0.031028766,0.008528773
JapS-AQ4_yurayura_000006,-0.010447748,-0.0047782473,0.011035964,-0.017766945,0.015465412,0.008971509,-0.008461699,0.027138066,0.0080159865,0.020322211,0.014775738,0.015741158,-0.02453342,0.020239025,0.014425427,-0.025539257,0.0058798864,0.013345573,-0.0034204647,-0.0011124387,-0.02929315,0.018487822,-0.017177753,0.023411002,0.0046833716,-0.001983799,-0.023095671,-0.019942828,0.029077567,0.024638854,-0.0055084266,-0.0055027045
JapS-AQ4_yurayura_000007,0.025372015,0.03646344,0.021748664,0.030816639,-0.012604662,0.032100026,0.0013457515,0.023411667,0.026531707,-0.013397305,-0.010095197,-0.0089714,0.009353524,-0.015682401,0.017590916,0.004249636,-0.0032248849,-0.031738248,-0.027930345,-0.017562544,0.028414609,0.023534503,-0.016427694,0.029086186,-0.03538249,0.025990969,0.015921671,0.019104192,0.00016524426,-0.008469889,-0.004806948,-0.020038627
JapS-AQ4_yurayura_000008,-0.025089711,0.0041748583,-0.024603628,-0.016643215,0.02705174,-0.0071801394,0.026588231,0.02628323,-0.0033546947,0.016736094,0.02401539,-0.026188947,-0.020450447,-0.0032076985,0.02395108,0.025196042,-0.014607612,-0.030102119,0.0053626895,0.01773817,-0.011700209,0.0040377416,0.018542927,0.005948838,-0.015327517,0.030177858,-0.008251395,-0.026646774,0.021351542,0.022261042,-0.02570029,-0.018228408
JapS-AQ4_yurayura_000009,0.019097261,0.0027267672,-0.012701437,0.022117846,-0.016312327,-0.018417664,0.009386685,0.027684119,-0.003924422,-0.012914881,0.0061785914,0.002284743,0.005056329,-0.01229734,0.001453124,0.004692126,0.0017642938,-0.02740945,-0.01879102,-0.010311428,0.018581204,0.020062357,-0.012626167,0.007457599,-0.018536802,0.021546707,-0.004784912,-0.021963842,0.011871729,-0.02635482,-0.029346265,-0.026025455
JapS-AQ4_yurayura_000010,0.0072175786,-0.027456623,0.00485716,-0.022341125,-0.025084402,0.025700737,-0.009675868,-0.0037105829,0.027550284,0.008328654,-0.0008568093,0.0020302013,-0.0066437237,0.0026827715,-0.018596485,-0.011974674,-0.0005912781,-0.024182621,-0.02294223,0.00034057721,0.0098275915,0.016214319,-0.009382602,0.018541183,-0.020206261,-0.013677005,0.025183193,0.019906588,-0.018342376,-0.023192987,-0.011251535,-0.0048685893
JapS-AQ4_yurayura_000011,-0.01785877,0.010422926,0.022488609,-0.011478901,0.021921247,-0.014002487,0.018644948,-0.016725872,0.008763488,0.02915059,0.022856735,0.016168192,-0.009445488,0.0036237724,-0.013029117,-0.023395829,0.029782563,-0.0024892539,0.029385183,-0.009797487,0.028318342,-0.025003519,0.015919205,-0.019544475,0.01765218,0.021076858,0.015426513,-0.0011125542,-0.008547105,-0.019439843,-0.0152742565,-0.006303601
JapS-AQ4_yurayura_000012,-0.0044807643,-0.022641547,0.009575233,0.004349109,0.013733797,0.0013994575,-0.009615477,0.028191384,-0.02976042,-0.027554419,0.0020320378,-0.0028978474,0.010198921,0.001710847,0.029409464,0.01185539,-0.022062391,0.012697581,0.02563931,-0.026739355,-0.0005820915,-0.031188175,-0.028010163,0.013044849,0.0013810173,-0.009174768,-0.02763167,-0.001053825,0.014113557,-0.0074986257,0.0126524605,0.026787989
JapS-AQ4_yurayura_000013,-0.013997182,0.0103307655,0.01168221,-0.02085398,-0.011876617,-0.008285067,-0.0072941463,0.025666483,-0.023065941,0.035005998,0.027642094,-0.029793806,-0.0078072385,0.020397417,-0.01405375,0.017817268,0.009344777,0.009828238,-0.0070150928,0.017155996,0.027508877,-0.032504585,0.03221926,0.021137783,-0.0049441815,0.014851127,-0.023638982,0.0022732462,-0.01050222,0.005138948,0.008059657,0.02529473
JapS-AQ4_yurayura_000014,0.021709686,0.015549768,0.03172419,0.00014172492,-0.010526297,-0.012953606,-0.026139012,0.017107924,0.01182928,0.014802589,0.0070213447,-0.013575378,-0.027426725,-0.014522066,0.012870872,0.03136286,-0.01793346,0.01764331,0.0022281772,-0.022259764,-0.00229399,-0.0327432,0.043125015,-0.0016407497,0.008314871,-0.020323941,-0.016019251,0.029327895,-0.023039158,0.0009449415,0.027083611,0.020048078
JapS-AQ4_yurayura_000015,0.0055426992,0.013299011,-0.028218545,-0.02780876,-0.0070769265,-0.017057639,0.030348703,-0.02351302,-0.030797586,-0.019196581,-0.009624571,-0.0012923554,0.02484649,-0.023432478,-0.017317351,-0.030720841,0.017348748,-0.0019403584,0.008865833,-0.00864014,0.021307323,-0.025610369,0.018932626,-0.010547049,0.020876504,0.008703314,-0.015591338,-0.005031172,-0.015136957,-0.029572472,-0.030722834,0.026108187
JapS-AQ4_yurayura_000016,-0.002450943,0.027371712,0.0024133958,0.006428782,0.030364849,-0.017330155,0.018134482,0.007982228,-0.004520256,-0.0033005252,0.0026710257,0.019237269,-0.029560704,-0.028332312,-0.0114103295,-0.012862764,-0.0122844465,0.027734473,-0.009653445,-0.02202218,-0.025410503,-0.026408784,-0.016065482,-0.02955537,0.0028694682,-0.028785653,-0.021506973,0.025298297,-0.014260106,0.0133974515,-0.00935553,-0.027921788
JapS-AQ4_yurayura_000017,-0.014101142,0.00909674,-0.0046295556,-0.026318884,-0.006343558,0.021932181,-0.02420875,0.00095102325,-0.017262585,-0.00048062784,-0.014748755,0.014910532,0.028258422,0.029268213,-0.018570744,-0.002933048,-0.008166821,-0.028195975,0.015000855,0.03261272,0.009146318,0.015883502,0.0250868,-0.0036129365,-0.0043207593,-0.00065516494,-0.016592091,-0.02026217,-0.020475097,0.015294278,0.031830408,-0.012882916
JapS-AQ4_yurayura_000018,0.028561734,0.009676943,-0.023845565,-0.021598086,0.007315817,-0.017779892,-0.0042430605,-0.0154020935,0.003381117,0.0225187,0.011764546,-0.010251864,0.006155521,-0.014228592,0.005786379,0.012833122,-0.0030613225,0.010735531,0.017403556,0.021242773,0.029273111,0.006175414,0.03510861,-0.013338118,-0.0017693848,-0.0013110524,-0.018987393,0.01835519,0.020120358,-0.0029190148,-0.024276583,-0.022575693
JapS-AQ4_yurayura_000019,0.01693028,-0.0148233,0.010034053,-0.013617522,-0.010495963,-0.0030134402,-0.008448907,-0.021835852,-0.026395876,0.016662143,-0.010676614,0.024451146,0.02238436,0.0053422693,0.011716476,0.021146396,0.0314647,0.006637978,0.0051862914,-0.007061689,0.026882207,-0.0039922628,-0.0095701,-0.01722881,-8.498205e-05,0.014326884,-0.030499477,0.013852337,-0.005639949,0.0069913827,-0.010976273,-0.00800099
JapS-AQ4_yurayura_000020,0.0065559917,0.04040482,0.02644376,0.020256016,0.006593174,0.025659285,0.02046921,-0.023887897,-0.012135543,0.035968922,-0.007862439,-0.008728789,-0.024805505,0.015057451,-0.0006799546,0.0034106649,0.02555101,0.016373947,-0.022003753,0.019654019,0.01061365,-0.036447234,0.005334546,-0.023971573,-0.0105442,0.0045609865,-0.03465808,-0.022348499,0.028532289,-0.010316254,0.00835911,-0.029038634
JapS-AQ4_yurayura_000021,0.0094016455,0.009645864,-0.026390217,0.01715285,-0.009269394,-0.023290925,0.029887006,-0.031177066,0.028125163,-0.0070885047,0.0060175993,-0.020462245,-0.016109042,0.0062212907,0.016297113,-0.021012302,0.023252118,0.029234651,0.0018247329,-0.030199837,-0.021072078,0.023527145,-0.012062367,-0.017118469,0.008312006,0.023810577,-0.019072723,-0.011600636,0.026290495,-0.008651197,0.021747626,-0.027680866
JapS-AQ4_yurayura_000022,-0.0040854104,-0.011588123,-0.006506067,0.0079410635,0.01276103,0.010590587,-0.0019090138,0.0065069087,0.00051386654,0.007327482,0.023739755,0.023845691,-0.013756521,0.008813515,0.009340506,0.030626815,-0.0061088316,-0.028317615,0.016161136,-0.0137829,0.0014873296,0.004717797,-0.0021336079,0.022382148,0.025232118,0.0157816,-0.0049786866,-0.027023401,0.021632493,0.011289507,0.02666441,0.0012069158
JapS-AQ4_yurayura_000023,0.026523728,-0.005437929,-0.0019200034,-0.01096845,-0.0106909275,0.017108597,0.0093763955,-0.009407464,-0.0052922815,0.014454763,0.030187689,-0.002000615,0.021823492,0.007718727,0.028833605,0.026939958,-0.028655872,-0.020874798,-0.023621842,-0.02177021,-0.01569729,0.00091167167,-0.012294605,-0.01903648,-0.008898258,0.029702593,-0.007894449,-0.00646184,-0.0171917,-0.010304373,-0.0041747876,-0.0075849444
JapS-AQ4_yurayura_000024,-0.030709814,-0.019911364,0.027603772,-0.028000943,-0.027794577,-0.005077962,0.01685303,0.01490799,0.01743076,0.0027643815,0.01667868,-0.019272067,-0.021765895,-0.028794251,0.024806548,-0.008546717,-0.015353031,-0.005169116,0.0061674044,0.006800551,-0.021997575,0.009239111,0.027835634,-0.016825158,0.028733999,-0.0035152175,0.01566919,-0.00090225786,0.027205285,-0.0035903677,0.023829777,-0.021111235
JapS-AQ4_yurayura_000025,0.016647078,0.009522788,0.014885716,-0.012083147,-0.0057438686,-0.012220547,0.018764462,0.024600755,0.014884993,-0.012079116,0.019528862,-0.0067837015,0.026805017,-0.0139299,-0.008468311,0.02064275,0.02710522,-0.026098166,-0.012838464,-0.026507914,0.0038774163,-0.014554482,0.0059566163,0.012189563,0.016011242,0.01605095,0.008800037,0.0009589009,-0.018789534,-0.0270213,0.019382522,-0.00012185052
JapS-AQ4_yurayura_000026,-0.0038914718,0.02614827,-0.014856882,0.002636347,-0.029572219,0.00024439022,0.011934422,-0.016251978,0.007906463,-0.021138467,-0.020525958,-0.010202393,0.01628353,-0.0298495,-0.012647487,-0.008253306,0.0020410456,-0.0037185214,0.014473967,-0.030933242,0.008569639,0.02983699,-0.0009716302,0.021051638,-0.02921718,-0.027820524,-0.018444449,0.020453673,-0.029526994,-0.030217431,0.0065679476,-0.0063933507
JapS-AQ4_yurayura_000027,0.0015311278,-0.029426742,0.022198275,0.012594447,-0.0009086393,0.017645348,-0.009957161,-0.014695264,0.01645831,-0.029292814,0.017882489,0.0150341615,0.01294817,-0.0095912665,0.024391476,-0.0041415356,0.0017414354,-0.028087594,0.00092741847,0.029296994,-0.028680451,-0.025672596,0.0020402186,0.029234577,-0.011014417,-0.028130338,-0.013564087,0.0024459064,0.003998421,0.026818704,-0.026642565,0.016611978
JapS-AQ4_yurayura_000028,-0.018620614,-0.02277435,0.020772077,0.01782725,-0.02232933,-0.01734421,-0.027796507,-0.02703368,-0.021061026,0.014270239,-1.7460436e-05,0.016491342,-0.024405595,0.0046254247,-0.010471374,0.026715633,0.030254986,-0.009240411,0.02821337,-0.019571662,-0.0046847127,-0.026307616,0.0037861653,0.01528395,-0.0039632805,0.0033544637,-0.011259966,-0.0055431724,-0.015545968,-0.023558348,0.012142144,0.002001714
JapS-AQ4_yurayura_000029,-0.009053419,0.0143537745,0.039741326,0.0013769506,0.015959086,0.008691372,0.00506665,0.014742302,0.01113898,-0.017431768,0.0044968887,0.010797712,-0.023281092,-0.026859043,-0.006842773,-0.0017357332,0.0048616217,-0.0056761745,0.00013049236,0.036995,0.013748343,0.0041847704,0.028845957,0.027274435,0.016508728,-0.004585255,-0.015067347,-0.024567317,-0.020985728,0.015443129,-0.0011149005,-0.0069368808
JapS-AQ4_yurayura_000030,-0.028140139,0.030562587,-0.0022240952,-0.012722075,0.022342298,0.019255854,-0.012230922,0.03045728,-0.015535876,0.013871651,0.0063045993,-0.025997873,-0.014942583,0.0136499815,0.006999735,0.014209535,0.01799627,0.013890795,-0.030101318,-0.014128823,0.020269629,0.026429128,-0.0038248189,-0.012069102,0.02260425,0.00300809,0.011676233,0.019047856,0.006628372,-0.010877125,-0.02892119,0.015789405
JapS-AQ4_yurayura_000031,-0.014883016,0.041088726,-0.0139555745,-0.025347285,0.015349286,-0.014192153,-0.024332581,0.010809296,0.021973962,0.030226564,-0.01477983,0.01912567,-0.019754348,0.0138215255,0.0095862085,-0.0019436434,0.023404444,0.015639655,-0.015965557,0.01174522,-0.024159756,-0.023068627,0.045480642,-0.02504433,0.019105341,-0.017702768,-0.009796227,0.00066673866,0.0065929033,0.026716076,-0.002856981,-0.014954996
JapS-AQ4_yurayura_000032,-0.006126296,0.04920877,-0.014752738,-0.025676528,0.023732064,0.013070828,-0.020294465,-0.015824707,-0.007503328,-0.0076567465,-0.013939294,-0.028476974,0.024996063,0.020455828,-0.006280645,-0.0047985893,0.00044500566,-0.025424233,0.015864767,0.006017609,0.033741582,-0.0150395585,0.0056024427,-0.017678427,-0.033301096,0.0024890376,-0.016018152,-0.007635173,-0.033298854,-0.008998924,0.016967142,0.0019351494
JapS-AQ4_yurayura_000033,-0.0018890202,0.0040023215,-0.005959362,-0.020907499,0.016613815,0.0063184276,-0.018804323,-0.010615788,-0.024288747,-4.8920512e-05,0.011795893,0.0040960573,0.019308276,-0.00036122277,-0.019828785,0.021875724,-0.009983588,0.031131912,-0.0049264655,-0.009414852,-0.016489323,-0.028562099,-0.026280768,-0.0045060366,0.0006988831,0.02166297,-0.027186137,-0.02967047,-0.01617013,-0.0164118,-0.017694462,-0.022508852
JapS-AQ4_yurayura_000034,-0.027611788,0.02539038,0.029495925,0.011942808,-0.006951183,-0.018548235,-0.013887893,-0.024281532,0.030140009,-0.018053353,-0.005836442,0.016837478,-0.0126503445,0.010789845,-0.020512175,-0.009980079,-0.026847314,-0.030935355,-0.0017278977,0.023430124,0.012753416,-0.021321915,0.0031768307,0.0026489794,-0.017323345,0.021933477,-0.025964364,-0.017754275,-0.019146062,-0.021375068,0.01953891,-0.014533006
JapS-AQ4_yurayura_000035,-0.011442069,0.030095771,0.0033310838,-0.011712089,-0.020664226,-0.0057928786,0.0014444366,-0.016790222,-0.02590077,0.02046813,-0.008291263,-0.028174348,-0.01794514,0.0143569,-0.023844402,-0.028867215,-0.022574872,0.024600003,-0.023574635,0.025708955,-0.0074886866,-0.012126964,-0.022471923,0.030418348,-0.018553063,0.015854046,0.025996823,-0.027997531,-0.02785739,-0.015799753,0.018997438,0.004699178
JapS-AQ4_yurayura_000036,-0.016870437,-0.00856024,0.022809206,0.004881176,-0.024991645,0.024336673,-0.010504423,0.0022035087,-0.0050281463,0.008186305,-0.028223945,0.0031584066,-0.021567222,0.014933403,0.012756698,0.032633886,-0.010395517,-0.03486312,-0.021492494,0.009041782,0.029177666,0.021210734,0.010555226,-0.00018176678,0.003749503,0.015365655,-0.0102580115,-0.02771373,0.013739823,0.0016542397,0.030711468,0.012506196
JapS-AQ4_yurayura_000037,0.011729382,0.015592579,0.000352934,0.02694619,0.027599841,0.010090813,0.02719557,0.002002418,0.02476431,0.027551595,0.011298925,-0.027157277,-0.002614919,0.007407859,-0.0043091923,0.011567637,0.013871305,0.019109335,0.0055465437,0.020340491,0.020652656,0.016170818,0.01343701,0.014903799,-0.014416657,0.022116274,-0.010009624,-0.018489491,-0.026334878,0.014471892,-0.021505225,0.01074085
JapS-AQ4_yurayura_000038,-0.0022073016,-0.00027835742,-0.006289348,0.002290126,-0.025987845,0.0073004775,-0.02386393,-0.021930248,0.0053485446,-0.014197201,0.010147378,0.024192668,-0.030102093,-0.018730283,0.0182698,-0.022848804,-0.025168601,0.017572124,0.023145292,0.023455564,0.02097303,-0.004504718,0.023373365,-0.020494096,-0.012069505,0.01867123,-0.0069037825,0.021210589,-0.02633164,-0.022781383,0.023605589,0.012864564
JapS-AQ4_yurayura_000039,0.0009433776,-0.009247869,-0.021741726,-0.010793731,-0.010880765,-0.026375957,-0.023677409,0.020986024,-0.022589993,0.008297838,-0.02746724,-0.002330605,-0.006297555,-0.005926244,0.004692171,-0.00011366978,0.02419351,-0.0011662953,-0.020723209,0.00019076467,-0.0050532185,0.028928645,-0.01942356,0.00044555962,-0.025602728,-0.012685023,0.0010657869,0.021962479,-0.017857682,0.031110715,0.013548899,-0.027900875
JapS-AQ4_yurayura_000040,-0.02323672,0.038792215,-0.0033430944,0.004836577,-0.016854415,0.015956156,0.029001419,0.034442615,-0.030699952,0.031371262,0.026468394,0.024824522,0.024346583,0.02679617,0.024962706,0.023664672,-0.009731425,0.002068035,-0.018476477,-0.009040041,-0.016888846,-0.025383873,0.028209608,-0.019424453,-0.020951634,0.028428633,-0.038872562,0.030016687,0.028421829,0.0020893149,0.02571261,-0.02834503
JapS-AQ4_yurayura_000041,-0.0170063,-0.030460168,0.018569805,0.015919078,0.0047403313,-0.012424689,0.024958532,0.0025367476,-0.007729057,-0.0285829,-0.013042532,-0.011533961,0.00034914538,0.02769963,-0.0022681914,0.030640364,0.015092753,-0.03019346,-0.030473508,0.025167696,-0.030177236,-0.01864018,0.008151617,0.012599077,-0.0037804209,0.022947613,-0.017913952,0.0052789077,0.013488974,0.01724613,-0.00938528,-0.006429918
JapS-AQ4_yurayura_000042,0.0076211714,0.007327201,-0.012363151,-0.027431542,-0.016407326,-0.0010943644,0.028362043,0.009339744,0.004685933,-0.0074653453,-0.023357837,-0.006833024,-0.012933637,-0.010729524,0.025657061,-0.015186896,0.019272737,0.0074563688,-0.023799563,0.01612435,0.001948155,0.00024535245,0.028950479,-0.001852488,-0.009184525,-0.017389538,-0.038922656,0.02423753,-0.017103478,-0.009887947,-0.01681982,-0.029509787
JapS-AQ4_yurayura_000043,0.01908302,-0.0022504665,0.0027524196,0.012495689,-0.0072068535,-0.005323436,-0.02380652,-0.0023881644,-0.0037627518,0.027128652,-0.018992439,-0.024636645,-0.02977864,-0.010884009,-0.021671992,-0.010075197,-0.020040292,-0.018289775,0.01298292,0.01637968,0.029230446,0.012225326,0.0025006384,-0.014166273,0.016372118,-0.012111846,-0.0059230104,-0.017098363,-0.006604392,-0.020024445,0.004978109,0.010291051
JapS-AQ4_yurayura_000044,0.009194769,0.010039724,0.0037247539,0.01979477,0.024249837,-0.002827745,0.015464511,0.008391518,-0.0044901036,-0.015355151,-0.01883908,-0.02866884,-0.00435926,-0.01558315,-0.027236324,0.008812562,0.0149849765,0.00604786,0.017233238,-0.013582025,0.009032659,0.023924813,0.016844425,-0.014884282,-0.009963948,-0.021318175,0.019177582,0.016078047,0.030031208,0.019587219,-0.01156779,-0.030161541
JapS-AQ4_yurayura_000045,-0.025880564,0.02731197,0.010682726,0.031166619,-0.0031591607,0.014020147,-0.01131163,-0.0015304014,-0.0010098153,0.032943487,-0.013296649,-0.0016981921,0.01979176,-0.025241267,-0.028099997,0.0069114533,-0.012484608,-0.0050158743,-0.007168664,-0.008050404,-0.017776355,-0.0026410862,-0.008291279,-0.007069877,-0.019313721,0.001309474,0.015966145,-0.012157328,-0.009716442,-0.0019459407,0.020387108,-0.022048272
JapS-AQ4_yurayura_000046,0.012663789,-0.0182576,-0.0074608065,0.0063406564,0.012974266,0.0030816272,0.015555635,0.018487625,5.477667e-05,-0.030530885,0.017234478,0.026732035,0.0013205521,-0.028251797,0.013651814,-0.0018355548,-0.025473733,0.022230607,-0.018179674,-0.022538777,-0.009900928,-0.010659583,-0.029595327,-0.02487506,-0.013702612,0.028421313,-0.027155895,-0.02840377,-0.007118508,-0.0036717542,0.027100097,-0.022841498
